1473406,D_GRENADA,0.3027
1473407,D_GRENADA,0.3027
1473409,D_GRENADA,0.3027
1473410,D_GRENADA,0.3027
1473414,D_GRENADA,0.3027
1473415,D_GRENADA,0.3027
1473416,D_GRENADA,0.3027
1473417,D_GRENADA,0.3027
1473418,D_GRENADA,0.3027
1473419,D_GRENADA,0.3027
1473420,D_GRENADA,0.3027
1473458,D_GRENADA,0.3027
1473533,D_GRENADA,0.3027
1473534,D_GRENADA,0.3027
1473535,D_GRENADA,0.3027
1473536,D_GRENADA,0.3027
1473537,D_GRENADA,0.3027
1473538,D_GRENADA,0.3027
1474,D_CANADA,0.0313
1475,D_UNITED_STATES,0.02
1478,D_UNITED_STATES,0.02
1479,D_UNITED_STATES,0.02
1480,D_UNITED_STATES,0.02
1484,D_UNITED_STATES,0.02
1487,D_CANADA,0.0313
1501,D_UNITED_STATES,0.02
1502,D_UNITED_STATES,0.02
1503,D_UNITED_STATES,0.02
1504,D_UNITED_STATES,0.02
1505,D_UNITED_STATES,0.02
1506,D_CANADA,0.0313
1507,D_UNITED_STATES,0.02
1508,D_UNITED_STATES,0.02
1509,D_UNITED_STATES,0.02
1510,D_UNITED_STATES,0.02
1512,D_UNITED_STATES,0.02
1513,D_UNITED_STATES,0.02
1514,D_CANADA,0.0313
1515,D_UNITED_STATES,0.02
1516,D_UNITED_STATES,0.02
1517,D_UNITED_STATES,0.02
1518,D_UNITED_STATES,0.02
1519,D_CANADA,0.0313
1520,D_UNITED_STATES,0.02
1530,D_UNITED_STATES,0.02
1537,D_CANADA,0.0313
1540,D_UNITED_STATES,0.02
1541,D_UNITED_STATES,0.02
1548,D_CANADA,0.0313
1551,D_UNITED_STATES,0.02
1557,D_UNITED_STATES,0.02
1559,D_UNITED_STATES,0.02
1561,D_UNITED_STATES,0.02
1562,D_UNITED_STATES,0.02
1563,D_UNITED_STATES,0.02
1564,D_UNITED_STATES,0.02
1567,D_UNITED_STATES,0.02
1568,D_CANADA,0.0313
1570,D_UNITED_STATES,0.02
1571,D_UNITED_STATES,0.02
1573,D_UNITED_STATES,0.02
1574,D_UNITED_STATES,0.02
1575,D_UNITED_STATES,0.02
1579,D_CANADA,0.0313
1580,D_UNITED_STATES,0.02
1581,D_CANADA,0.0313
1584,D_CANADA,0.0313
1585,D_UNITED_STATES,0.02
1586,D_UNITED_STATES,0.02
1587,D_CANADA,0.0313
1600,D_CANADA,0.0313
1601,D_UNITED_STATES,0.02
1602,D_UNITED_STATES,0.02
1603,D_UNITED_STATES,0.02
1604,D_CANADA,0.0313
1605,D_UNITED_STATES,0.02
1606,D_UNITED_STATES,0.02
1607,D_UNITED_STATES,0.02
1608,D_UNITED_STATES,0.02
1609,D_UNITED_STATES,0.02
1610,D_UNITED_STATES,0.02
1612,D_UNITED_STATES,0.02
1613,D_CANADA,0.0313
1614,D_UNITED_STATES,0.02
1615,D_UNITED_STATES,0.02
1616,D_UNITED_STATES,0.02
1617,D_UNITED_STATES,0.02
1618,D_UNITED_STATES,0.02
1619,D_UNITED_STATES,0.02
1620,D_UNITED_STATES,0.02
1623,D_UNITED_STATES,0.02
1626,D_UNITED_STATES,0.02
1627,D_UNITED_STATES,0.02
1628,D_UNITED_STATES,0.02
1630,D_UNITED_STATES,0.02
1631,D_UNITED_STATES,0.02
1636,D_UNITED_STATES,0.02
1639,D_CANADA,0.0313
1641,D_UNITED_STATES,0.02
1646,D_UNITED_STATES,0.02
1647,D_CANADA,0.0313
1649,D_TURKS_AND_CAICOS_ISLANDS,0.7406
1650,D_UNITED_STATES,0.02
1651,D_UNITED_STATES,0.02
1657,D_UNITED_STATES,0.02
1659,D_UNITED_STATES,0.02
1660,D_UNITED_STATES,0.02
1661,D_UNITED_STATES,0.02
1662,D_UNITED_STATES,0.02
1664,D_MONTSERRAT,1.1
1667,D_UNITED_STATES,0.02
1669,D_UNITED_STATES,0.02
1670,D_NORTHERN_MARIANA_ISLANDS,1.1
1671,D_GUAM,0.134
1672,D_CANADA,0.0313
1678,D_UNITED_STATES,0.02
1679,D_UNITED_STATES,0.02
1681,D_UNITED_STATES,0.02
1682,D_UNITED_STATES,0.02
1683,D_CANADA,0.0313
1684,D_AMERICAN_SAMOA,0.1505
1689,D_UNITED_STATES,0.02
1701,D_UNITED_STATES,0.02
1702,D_UNITED_STATES,0.02
1703,D_UNITED_STATES,0.02
1704,D_UNITED_STATES,0.02
1705,D_CANADA,0.0313
1706,D_UNITED_STATES,0.02
1707,D_UNITED_STATES,0.02
1708,D_UNITED_STATES,0.02
1709,D_CANADA,0.0313
1710,D_UNITED_STATES,0.02
1712,D_UNITED_STATES,0.02
1713,D_UNITED_STATES,0.02
1714,D_UNITED_STATES,0.02
1715,D_UNITED_STATES,0.02
1716,D_UNITED_STATES,0.02
1717,D_UNITED_STATES,0.02
1718,D_UNITED_STATES,0.02
1719,D_UNITED_STATES,0.02
1720,D_UNITED_STATES,0.02
1724,D_UNITED_STATES,0.02
1727,D_UNITED_STATES,0.02
1731,D_UNITED_STATES,0.02
1732,D_UNITED_STATES,0.02
1734,D_UNITED_STATES,0.02
1737,D_UNITED_STATES,0.02
1740,D_UNITED_STATES,0.02
1742,D_CANADA,0.0313
1747,D_UNITED_STATES,0.02
1753,D_CANADA,0.0313
1754,D_UNITED_STATES,0.02
1757,D_UNITED_STATES,0.02
1758,D_ST_LUCIA,0.3463
1758284,D_ST_LUCIA,0.3463
1758285,D_ST_LUCIA,0.3463
1758286,D_ST_LUCIA,0.3463
1758287,D_ST_LUCIA,0.3463
1758384,D_ST_LUCIA,0.3463
1758460,D_ST_LUCIA,0.3463
1758461,D_ST_LUCIA,0.3463
1758484,D_ST_LUCIA,0.3463
1758485,D_ST_LUCIA,0.3463
1758486,D_ST_LUCIA,0.3463
1758487,D_ST_LUCIA,0.3463
1758488,D_ST_LUCIA,0.3463
1758489,D_ST_LUCIA,0.3463
1758518,D_ST_LUCIA,0.3463
1758519,D_ST_LUCIA,0.3463
1758520,D_ST_LUCIA,0.3463
1758584,D_ST_LUCIA,0.3463
1758712,D_ST_LUCIA,0.3463
1758713,D_ST_LUCIA,0.3463
1758714,D_ST_LUCIA,0.3463
1758715,D_ST_LUCIA,0.3463
1758716,D_ST_LUCIA,0.3463
1758717,D_ST_LUCIA,0.3463
1758718,D_ST_LUCIA,0.3463
1758719,D_ST_LUCIA,0.3463
1758720,D_ST_LUCIA,0.3463
1758723,D_ST_LUCIA,0.3463
1758724,D_ST_LUCIA,0.3463
1760,D_UNITED_STATES,0.02
1762,D_UNITED_STATES,0.02
1763,D_UNITED_STATES,0.02
1764,D_UNITED_STATES,0.02
1765,D_UNITED_STATES,0.02
1767,D_DOMINICA,0.25
1767225,D_DOMINICA,0.25
1767235,D_DOMINICA,0.25
1767245,D_DOMINICA,0.25
1767265,D_DOMINICA,0.25
1767275,D_DOMINICA,0.25
1767276,D_DOMINICA,0.25
1767277,D_DOMINICA,0.25
1767285,D_DOMINICA,0.25
1767295,D_DOMINICA,0.25
1767315,D_DOMINICA,0.25
1767316,D_DOMINICA,0.25
1767317,D_DOMINICA,0.25
1767420,D_DOMINICA,0.25
1767421,D_DOMINICA,0.25
1767611,D_DOMINICA,0.25
1767612,D_DOMINICA,0.25
1767613,D_DOMINICA,0.25
1767614,D_DOMINICA,0.25
1767615,D_DOMINICA,0.25
1767616,D_DOMINICA,0.25
1769,D_UNITED_STATES,0.02
1770,D_UNITED_STATES,0.02
1772,D_UNITED_STATES,0.02
1773,D_UNITED_STATES,0.02
1774,D_UNITED_STATES,0.02
1775,D_UNITED_STATES,0.02
1778,D_CANADA,0.0313
1779,D_UNITED_STATES,0.02
1780,D_CANADA,0.0313
1781,D_UNITED_STATES,0.02
1784,D_ST_VINCENT_AND_THE_GRENADINE,0.4091
1784430,D_ST_VINCENT_AND_THE_GRENADINE,0.4091
1784431,D_ST_VINCENT_AND_THE_GRENADINE,0.4091
1784432,D_ST_VINCENT_AND_THE_GRENADINE,0.4091
1784434,D_ST_VINCENT_AND_THE_GRENADINE,0.4091
1784454,D_ST_VINCENT_AND_THE_GRENADINE,0.4091
1784455,D_ST_VINCENT_AND_THE_GRENADINE,0.4091
1784491,D_ST_VINCENT_AND_THE_GRENADINE,0.4091
1784492,D_ST_VINCENT_AND_THE_GRENADINE,0.4091
1784493,D_ST_VINCENT_AND_THE_GRENADINE,0.4091
1784494,D_ST_VINCENT_AND_THE_GRENADINE,0.4091
1784495,D_ST_VINCENT_AND_THE_GRENADINE,0.4091
1784496,D_ST_VINCENT_AND_THE_GRENADINE,0.4091
1784497,D_ST_VINCENT_AND_THE_GRENADINE,0.4091
1784498,D_ST_VINCENT_AND_THE_GRENADINE,0.4091
1784526,D_ST_VINCENT_AND_THE_GRENADINE,0.4091
1784527,D_ST_VINCENT_AND_THE_GRENADINE,0.4091
1784528,D_ST_VINCENT_AND_THE_GRENADINE,0.4091
1784529,D_ST_VINCENT_AND_THE_GRENADINE,0.4091
1784530,D_ST_VINCENT_AND_THE_GRENADINE,0.4091
1784531,D_ST_VINCENT_AND_THE_GRENADINE,0.4091
1784532,D_ST_VINCENT_AND_THE_GRENADINE,0.4091
1784533,D_ST_VINCENT_AND_THE_GRENADINE,0.4091
1784593,D_ST_VINCENT_AND_THE_GRENADINE,0.4091
1785,D_UNITED_STATES,0.02
1786,D_UNITED_STATES,0.02
1787,D_PUERTO_RICO,0.044
1800,D_UNITED_STATES,0.02
1801,D_UNITED_STATES,0.02
1802,D_UNITED_STATES,0.02
1803,D_UNITED_STATES,0.02
1804,D_UNITED_STATES,0.02
1805,D_UNITED_STATES,0.02
1806,D_UNITED_STATES,0.02
1807,D_CANADA,0.0313
1808,D_UNITED_STATES,0.03
1809,D_DOMINICAN_REPUBLIC,0.146
1809201,D_DOMINICAN_REPUBLIC,0.146
1809203,D_DOMINICAN_REPUBLIC,0.146
1809204,D_DOMINICAN_REPUBLIC,0.146
1809205,D_DOMINICAN_REPUBLIC,0.146
1809206,D_DOMINICAN_REPUBLIC,0.146
1809207,D_DOMINICAN_REPUBLIC,0.146
1809208,D_DOMINICAN_REPUBLIC,0.146
1809209,D_DOMINICAN_REPUBLIC,0.146
1809210,D_DOMINICAN_REPUBLIC,0.146
1809212,D_DOMINICAN_REPUBLIC,0.146
1809214,D_DOMINICAN_REPUBLIC,0.146
1809215,D_DOMINICAN_REPUBLIC,0.146
1809216,D_DOMINICAN_REPUBLIC,0.146
1809217,D_DOMINICAN_REPUBLIC,0.146
1809218,D_DOMINICAN_REPUBLIC,0.146
1809219,D_DOMINICAN_REPUBLIC,0.146
18092223,D_DOMINICAN_REPUBLIC,0.146
18092224,D_DOMINICAN_REPUBLIC,0.146
18092225,D_DOMINICAN_REPUBLIC,0.146
18092226,D_DOMINICAN_REPUBLIC,0.146
1809223,D_DOMINICAN_REPUBLIC,0.146
1809224,D_DOMINICAN_REPUBLIC,0.146
1809225,D_DOMINICAN_REPUBLIC,0.146
1809228,D_DOMINICAN_REPUBLIC,0.146
1809229,D_DOMINICAN_REPUBLIC,0.146
1809230,D_DOMINICAN_REPUBLIC,0.146
1809232,D_DOMINICAN_REPUBLIC,0.146
1809235,D_DOMINICAN_REPUBLIC,0.146
18092480,D_DOMINICAN_REPUBLIC,0.146
18092482,D_DOMINICAN_REPUBLIC,0.146
18092484,D_DOMINICAN_REPUBLIC,0.146
18092485,D_DOMINICAN_REPUBLIC,0.146
18092486,D_DOMINICAN_REPUBLIC,0.146
18092487,D_DOMINICAN_REPUBLIC,0.146
18092488,D_DOMINICAN_REPUBLIC,0.146
1809249,D_DOMINICAN_REPUBLIC,0.146
1809250,D_DOMINICAN_REPUBLIC,0.146
1809251,D_DOMINICAN_REPUBLIC,0.146
1809252,D_DOMINICAN_REPUBLIC,0.146
1809253,D_DOMINICAN_REPUBLIC,0.146
1809254,D_DOMINICAN_REPUBLIC,0.146
1809256,D_DOMINICAN_REPUBLIC,0.146
1809257,D_DOMINICAN_REPUBLIC,0.146
1809258,D_DOMINICAN_REPUBLIC,0.146
1809259,D_DOMINICAN_REPUBLIC,0.146
1809260,D_DOMINICAN_REPUBLIC,0.146
1809264,D_DOMINICAN_REPUBLIC,0.146
18092651,D_DOMINICAN_REPUBLIC,0.146
18092652,D_DOMINICAN_REPUBLIC,0.146
18092653,D_DOMINICAN_REPUBLIC,0.146
18092654,D_DOMINICAN_REPUBLIC,0.146
18092655,D_DOMINICAN_REPUBLIC,0.146
18092656,D_DOMINICAN_REPUBLIC,0.146
18092657,D_DOMINICAN_REPUBLIC,0.146
18092658,D_DOMINICAN_REPUBLIC,0.146
18092659,D_DOMINICAN_REPUBLIC,0.146
1809266,D_DOMINICAN_REPUBLIC,0.146
1809267,D_DOMINICAN_REPUBLIC,0.146
1809268,D_DOMINICAN_REPUBLIC,0.146
1809269,D_DOMINICAN_REPUBLIC,0.146
1809270,D_DOMINICAN_REPUBLIC,0.146
1809271,D_DOMINICAN_REPUBLIC,0.146
1809272,D_DOMINICAN_REPUBLIC,0.146
1809280,D_DOMINICAN_REPUBLIC,0.146
1809281,D_DOMINICAN_REPUBLIC,0.146
1809282,D_DOMINICAN_REPUBLIC,0.146
1809283,D_DOMINICAN_REPUBLIC,0.146
1809284,D_DOMINICAN_REPUBLIC,0.146
1809292,D_DOMINICAN_REPUBLIC,0.146
1809293,D_DOMINICAN_REPUBLIC,0.146
1809297,D_DOMINICAN_REPUBLIC,0.146
1809298,D_DOMINICAN_REPUBLIC,0.146
1809299,D_DOMINICAN_REPUBLIC,0.146
1809301,D_DOMINICAN_REPUBLIC,0.146
1809302,D_DOMINICAN_REPUBLIC,0.146
1809303,D_DOMINICAN_REPUBLIC,0.146
1809304,D_DOMINICAN_REPUBLIC,0.146
1809305,D_DOMINICAN_REPUBLIC,0.146
1809306,D_DOMINICAN_REPUBLIC,0.146
1809307,D_DOMINICAN_REPUBLIC,0.146
1809308,D_DOMINICAN_REPUBLIC,0.146
1809309,D_DOMINICAN_REPUBLIC,0.146
1809310,D_DOMINICAN_REPUBLIC,0.146
1809313,D_DOMINICAN_REPUBLIC,0.146
1809315,D_DOMINICAN_REPUBLIC,0.146
1809316,D_DOMINICAN_REPUBLIC,0.146
1809317,D_DOMINICAN_REPUBLIC,0.146
1809318,D_DOMINICAN_REPUBLIC,0.146
1809319,D_DOMINICAN_REPUBLIC,0.146
1809321,D_DOMINICAN_REPUBLIC,0.146
1809322,D_DOMINICAN_REPUBLIC,0.146
1809323,D_DOMINICAN_REPUBLIC,0.146
1809324,D_DOMINICAN_REPUBLIC,0.146
1809325,D_DOMINICAN_REPUBLIC,0.146
1809326,D_DOMINICAN_REPUBLIC,0.146
1809327,D_DOMINICAN_REPUBLIC,0.146
1809330,D_DOMINICAN_REPUBLIC,0.146
1809340,D_DOMINICAN_REPUBLIC,0.146
1809341,D_DOMINICAN_REPUBLIC,0.146
1809342,D_DOMINICAN_REPUBLIC,0.146
1809343,D_DOMINICAN_REPUBLIC,0.146
1809344,D_DOMINICAN_REPUBLIC,0.146
1809345,D_DOMINICAN_REPUBLIC,0.146
1809348,D_DOMINICAN_REPUBLIC,0.146
180935,D_DOMINICAN_REPUBLIC,0.146
1809360,D_DOMINICAN_REPUBLIC,0.146
1809361,D_DOMINICAN_REPUBLIC,0.146
1809366,D_DOMINICAN_REPUBLIC,0.146
1809370,D_DOMINICAN_REPUBLIC,0.146
1809371,D_DOMINICAN_REPUBLIC,0.146
1809374,D_DOMINICAN_REPUBLIC,0.146
1809376,D_DOMINICAN_REPUBLIC,0.146
1809377,D_DOMINICAN_REPUBLIC,0.146
1809383,D_DOMINICAN_REPUBLIC,0.146
1809386,D_DOMINICAN_REPUBLIC,0.146
1809387,D_DOMINICAN_REPUBLIC,0.146
1809389,D_DOMINICAN_REPUBLIC,0.146
180939,D_DOMINICAN_REPUBLIC,0.146
1809401,D_DOMINICAN_REPUBLIC,0.146
1809402,D_DOMINICAN_REPUBLIC,0.146
1809403,D_DOMINICAN_REPUBLIC,0.146
1809404,D_DOMINICAN_REPUBLIC,0.146
1809405,D_DOMINICAN_REPUBLIC,0.146
1809406,D_DOMINICAN_REPUBLIC,0.146
1809407,D_DOMINICAN_REPUBLIC,0.146
1809408,D_DOMINICAN_REPUBLIC,0.146
1809409,D_DOMINICAN_REPUBLIC,0.146
1809410,D_DOMINICAN_REPUBLIC,0.146
1809413,D_DOMINICAN_REPUBLIC,0.146
1809415,D_DOMINICAN_REPUBLIC,0.146
1809416,D_DOMINICAN_REPUBLIC,0.146
1809417,D_DOMINICAN_REPUBLIC,0.146
1809418,D_DOMINICAN_REPUBLIC,0.146
1809419,D_DOMINICAN_REPUBLIC,0.146
1809420,D_DOMINICAN_REPUBLIC,0.146
1809421,D_DOMINICAN_REPUBLIC,0.146
1809423,D_DOMINICAN_REPUBLIC,0.146
1809424,D_DOMINICAN_REPUBLIC,0.146
1809425,D_DOMINICAN_REPUBLIC,0.146
1809426,D_DOMINICAN_REPUBLIC,0.146
1809427,D_DOMINICAN_REPUBLIC,0.146
1809428,D_DOMINICAN_REPUBLIC,0.146
1809429,D_DOMINICAN_REPUBLIC,0.146
1809430,D_DOMINICAN_REPUBLIC,0.146
1809431,D_DOMINICAN_REPUBLIC,0.146
1809432,D_DOMINICAN_REPUBLIC,0.146
1809433,D_DOMINICAN_REPUBLIC,0.146
1809434,D_DOMINICAN_REPUBLIC,0.146
1809436,D_DOMINICAN_REPUBLIC,0.146
1809437,D_DOMINICAN_REPUBLIC,0.146
1809438,D_DOMINICAN_REPUBLIC,0.146
1809439,D_DOMINICAN_REPUBLIC,0.146
180944,D_DOMINICAN_REPUBLIC,0.146
1809451,D_DOMINICAN_REPUBLIC,0.146
1809452,D_DOMINICAN_REPUBLIC,0.146
1809453,D_DOMINICAN_REPUBLIC,0.146
1809454,D_DOMINICAN_REPUBLIC,0.146
1809456,D_DOMINICAN_REPUBLIC,0.146
1809457,D_DOMINICAN_REPUBLIC,0.146
1809458,D_DOMINICAN_REPUBLIC,0.146
1809459,D_DOMINICAN_REPUBLIC,0.146
1809460,D_DOMINICAN_REPUBLIC,0.146
1809461,D_DOMINICAN_REPUBLIC,0.146
1809462,D_DOMINICAN_REPUBLIC,0.146
1809463,D_DOMINICAN_REPUBLIC,0.146
1809464,D_DOMINICAN_REPUBLIC,0.146
1809465,D_DOMINICAN_REPUBLIC,0.146
1809467,D_DOMINICAN_REPUBLIC,0.146
18094701,D_DOMINICAN_REPUBLIC,0.146
18094702,D_DOMINICAN_REPUBLIC,0.146
18094703,D_DOMINICAN_REPUBLIC,0.146
18094704,D_DOMINICAN_REPUBLIC,0.146
18094705,D_DOMINICAN_REPUBLIC,0.146
18094706,D_DOMINICAN_REPUBLIC,0.146
18094707,D_DOMINICAN_REPUBLIC,0.146
18094708,D_DOMINICAN_REPUBLIC,0.146
1809474,D_DOMINICAN_REPUBLIC,0.146
1809477,D_DOMINICAN_REPUBLIC,0.146
1809478,D_DOMINICAN_REPUBLIC,0.146
1809479,D_DOMINICAN_REPUBLIC,0.146
1809480,D_DOMINICAN_REPUBLIC,0.146
1809481,D_DOMINICAN_REPUBLIC,0.146
1809484,D_DOMINICAN_REPUBLIC,0.146
1809485,D_DOMINICAN_REPUBLIC,0.146
1809486,D_DOMINICAN_REPUBLIC,0.146
1809488,D_DOMINICAN_REPUBLIC,0.146
180949,D_DOMINICAN_REPUBLIC,0.146
1809501,D_DOMINICAN_REPUBLIC,0.146
1809502,D_DOMINICAN_REPUBLIC,0.146
1809504,D_DOMINICAN_REPUBLIC,0.146
1809505,D_DOMINICAN_REPUBLIC,0.146
1809506,D_DOMINICAN_REPUBLIC,0.146
1809507,D_DOMINICAN_REPUBLIC,0.146
1809509,D_DOMINICAN_REPUBLIC,0.146
1809510,D_DOMINICAN_REPUBLIC,0.146
1809512,D_DOMINICAN_REPUBLIC,0.146
1809513,D_DOMINICAN_REPUBLIC,0.146
1809514,D_DOMINICAN_REPUBLIC,0.146
18095150,D_DOMINICAN_REPUBLIC,0.146
180951569,D_DOMINICAN_REPUBLIC,0.146
18095157,D_DOMINICAN_REPUBLIC,0.146
18095158,D_DOMINICAN_REPUBLIC,0.146
18095159,D_DOMINICAN_REPUBLIC,0.146
1809516,D_DOMINICAN_REPUBLIC,0.146
1809517,D_DOMINICAN_REPUBLIC,0.146
1809519,D_DOMINICAN_REPUBLIC,0.146
1809520,D_DOMINICAN_REPUBLIC,0.146
180954290,D_DOMINICAN_REPUBLIC,0.146
180954291,D_DOMINICAN_REPUBLIC,0.146
180954292,D_DOMINICAN_REPUBLIC,0.146
180954293,D_DOMINICAN_REPUBLIC,0.146
180954295,D_DOMINICAN_REPUBLIC,0.146
180954296,D_DOMINICAN_REPUBLIC,0.146
180954297,D_DOMINICAN_REPUBLIC,0.146
180954298,D_DOMINICAN_REPUBLIC,0.146
